"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","NumberOfIntercepts","TransectLength","NumberOfCoralIntercepts","TransectCoralLength","Depth [m]","ReefZone","Category","Kingdom","Phylum","Class","Order","Family","Genus","Species","ScientificName","Rank","AphiaID"
379,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","crypta","Montipora crypta","Species",1617333
380,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
381,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
382,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
383,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","microphthalma","Cyphastrea microphthalma","Species",207416
384,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
385,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","pallida","Dipsastraea pallida","Species",758233
386,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Montipora","maeandrina","Montipora maeandrina","Species",207188
387,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Paramontastraea","peresi","Paramontastraea peresi","Species",762398
388,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
389,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
390,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
391,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
392,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
393,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
394,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,9,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
395,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","laxa","Dipsastraea laxa","Species",758235
396,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","laxa","Dipsastraea laxa","Species",758235
397,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Dipsastraea","laxa","Dipsastraea laxa","Species",758235
398,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","forskaliana","Echinopora forskaliana","Species",288341
399,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
400,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
401,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,31,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Psammocoridae","Psammocora","profundacella","Psammocora profundacella","Species",207271
402,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
403,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
404,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,14,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
405,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","chalcidicum","Cyphastrea chalcidicum","Species",207415
406,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","chalcidicum","Cyphastrea chalcidicum","Species",207415
407,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","chalcidicum","Cyphastrea chalcidicum","Species",207415
408,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Cyphastrea","chalcidicum","Cyphastrea chalcidicum","Species",207415
409,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Paramontastraea","peresi","Paramontastraea peresi","Species",762398
410,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
411,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
412,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
413,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Lobophylliidae","Acanthastrea","echinata","Acanthastrea echinata","Species",207384
414,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Astreopora","myriophthalma","Astreopora myriophthalma","Species",207128
415,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
416,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
417,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
418,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,16,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
419,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Echinopora","forskaliana","Echinopora forskaliana","Species",288341
420,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Favites","vasta","Favites vasta","Species",430663
421,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,12,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Pavona","varians","Pavona varians","Species",207303
422,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","pectinata","Goniastrea pectinata","Species",207464
423,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,7,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","pectinata","Goniastrea pectinata","Species",207464
424,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,8,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
425,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,4,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
426,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,266,3068,115,972,8.5,"Deeper reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","dichotoma","Millepora sp.","Genus",210733
427,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,266,3068,115,972,8.5,"Deeper reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
428,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,266,3068,115,972,8.5,"Deeper reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
429,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","exaesa","Millepora sp.","Genus",210728
430,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,266,3068,115,972,8.5,"Deeper reef slope","CME","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.","Genus",205902
431,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,1,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Goniastrea","edwardsi","Goniastrea edwardsi","Species",207466
432,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
433,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
434,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,5,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
435,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,2,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Pavona","varians","Pavona varians","Species",207303
436,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
437,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
438,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,3,266,3068,115,972,8.5,"Deeper reef slope","CE","Animalia","Cnidaria","Hexacorallia","Scleractinia","Poritidae","Porites","sp.","Porites sp.","Genus",206485
439,"C1C2","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,17,266,3068,115,972,8.5,"Deeper reef slope","CM","Animalia","Cnidaria","Hexacorallia","Scleractinia","Merulinidae","Paramontastraea","peresi","Paramontastraea peresi","Species",762398
440,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,22,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","squarrosa","Acropora sp.","Genus",207053
441,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,22,304,3190,105,1116,8.6,"Deeper reef slope","ACD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","squarrosa","Acropora sp.","Genus",207053
442,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","squarrosa","Acropora sp.","Genus",207053
443,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
444,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,11,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","squarrosa","Acropora sp.","Genus",207053
445,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,11,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","squarrosa","Acropora sp.","Genus",207053
446,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,8,304,3190,105,1116,8.6,"Deeper reef slope","ACD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","hemprichii","Acropora sp.","Genus",288207
447,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,22,304,3190,105,1116,8.6,"Deeper reef slope","ACB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
448,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,22,304,3190,105,1116,8.6,"Deeper reef slope","ACD","Animalia","Cnidaria","Hexacorallia","Scleractinia","Acroporidae","Acropora","sp.","Acropora sp.","Genus",205469
449,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,12,304,3190,105,1116,8.6,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Stylophora","subseriata","Stylophora subseriata","Species",206980
450,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,18,304,3190,105,1116,8.6,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
451,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,13,304,3190,105,1116,8.6,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
452,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,10,304,3190,105,1116,8.6,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","damicornis","Pocillopora damicornis","Species",206953
453,"C3C4","Modern","Egypt","El Quseir","Mangrove Bay","22/10/2023",25.87015,34.41968333,6,304,3190,105,1116,8.6,"Deeper reef slope","CB","Animalia","Cnidaria","Hexacorallia","Scleractinia","Pocilloporidae","Pocillopora","verrucosa","Pocillopora verrucosa","Species",206954
